,event_name,video_id,title,url_thumb,tags,view_count,like_count,dislike_count,comment_count,created,blurriness,brightness,contrast,overexposure,entropy,avg_color,word_count,punctuation_count,character_count,google_hits,sentiment_vader,sentiment_blob_polarity,sentiment_blob_subjectivity
133,TEDxJoven@RiodelaPlata 2011,1011df46-c02e-4a5c-9288-953b373e0cbb,TEDxJoven@RiodelaPlata - Gastón Giribet - El espacio-tiempo y los agujeros negros,https://i.ytimg.com/vi/TiWCE0FFg3s/hqdefault.jpg,"Gastón,Giribet,Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,TEDxYouth,TEDxJoven,Konex,Science,Ciencia,Education,Educación,¨Black,holes¨,¨Agujeros,negros¨,Physics,Física",20365,99,1,10,2017-09-08 18:00:09,59.98285195419666,0.08251525878906253,0.0,0.0,3.410025242412511,"(23.02712384259259, 21.347829861111112, 17.251741898148147)",11,4,81,125,0.0,0.0,0.0
134,TEDxRiodelaPlata2016,109d3836-6b06-4f99-a320-679218cc9432,Performance | Manu Sija | TEDxRíodelaPlata,https://i.ytimg.com/vi/aXcuPqVLtA4/hqdefault.jpg,TEDx,20351,195,15,27,2017-10-06 13:55:16,294.2080492675074,0.10351440429687496,0.0,0.0,3.752397111966334,"(35.53740162037037, 23.42758101851852, 22.819699074074073)",4,2,42,204000,0.0,0.0,0.0
135,TEDxChange,e210b0b5-2298-4882-abec-9674dc127b9f,TEDxRíodelaPlata-TEDxChange - Claudio Castro - Jóvenes construyendo una Latinoamérica sin pobreza,https://i.ytimg.com/vi/YuF43sUBkc8/hqdefault.jpg,"Poverty,Educación,Activismo,tedx,Latinamerica,Español,tedx talks,Cambio social,ted x,TEDxRíodelaPlata,tedx talk,Cultura,Pobreza,Policits,TEDxChange,Global Issues,Comunidad,Política,Asuntos globales,ted,Social change,ted talk,Culture,Argentina,Spanish,Un t",20294,143,6,9,2017-09-08 17:47:22,42.406605177757136,0.30303744845920133,0.0,0.0,4.859458219500461,"(86.60774305555556, 74.20480324074074, 75.36356481481481)",10,3,97,75,-0.5574,0.0,0.0
136,TEDxRiodelaPlata2014,aad9437c-1aa6-48ec-b3b4-979fdaba3d60,Lo que aprendí de mis papas | Magui Choque Vilca | TEDxRiodelaPlata,https://i.ytimg.com/vi/yv1rIWCq1B4/hqdefault.jpg,"Agriculture,TEDxTalks,Culture,Kechuas Popatoes,ted,History,Jujuy,Education,Maíz,tedx talk,Agricultura local,Magda Choque Vilca,ted talks,Papas,tedx,Papa Tuni,tedx talks,ted x,Argentina,Viltipoco,Spanish,ted talk,Food,Sustentabilidad,Erakas,Producción loca",20050,59,8,12,2017-10-06 13:55:00,338.5592681203583,0.17882299352575243,0.0,0.0,4.267180714915344,"(45.39328125, 44.5630787037037, 56.4050462962963)",10,2,67,1240,0.0,0.0,0.0
137,TEDxRiodelaPlata2013,aa7e2cf2-eb64-40b9-9cee-b61c8d3c37ae,Sub realismo criollo | Marcos Lopez | TEDxRiodelaPlata,https://i.ytimg.com/vi/wqTmClugWSs/hqdefault.jpg,"tedx talk,Community,ted talk,Culture,Photography,tedx,Artista,Cultura,Entretenimiento,ted,Español,Argentina (Country),TEDxRíodelaPlata,Diseño,Estilo de vida,tedx talks,ted x,TEDxRiodelaPlata,Performance,Entertainment,Marcos López,Usina del Arte,ted talks,",19544,97,18,17,2017-10-06 13:54:51,855.9522978619956,0.19113297073929397,0.0,0.0,4.321073355229656,"(65.83873842592592, 43.05650462962963, 37.994288194444444)",6,2,54,86000,0.0,0.0,0.0
138,TEDxRiodelaPlataED2015,c260ba55-1e9d-405e-b67f-ea9923a5bf61,Los aprendices de la historia | Diana Wang | TEDxRiodelaPlataED,https://i.ytimg.com/vi/OeNvaToNv_k/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Education,History,Society,WWII,WW2,Holocausto,Shoa,auschwitz,Proyecto Aprendiz,apprenticeship,Asimilación,Educación,TEDxRíodelaPlata,Pueblos originarios,Trata de personas,Malvinas,Culturas en vías de extención",18710,167,11,7,2017-10-06 13:55:21,532.2561474515569,0.17357539424189797,0.0,0.0,3.792414056123022,"(51.01917824074074, 40.33054398148148, 51.28211226851852)",8,2,63,31000,0.0,0.0,0.0
139,TEDxRiodelaPlata2016,e9227500-4ebc-4ebb-a04a-cdb4854c37d1,En la pareja la culpa la tiene el otro | Diana Wang | TEDxRíodelaPlata,https://i.ytimg.com/vi/mYiLtYF6MK4/hqdefault.jpg,TEDx,18119,212,12,20,2017-08-09 15:32:50,688.9533890014109,0.25906064633969855,0.0,0.0,4.405719790191716,"(90.46013310185185, 57.304398148148145, 53.619855324074074)",12,2,70,124000,0.0,0.0,0.0
140,TEDxJoven@RiodelaPlata 2012,bac4a525-c5f9-4533-90c9-60fbb8c4a087,TEDxJoven@RíodelaPlata - Juan Curuchet - Sueños,https://i.ytimg.com/vi/bEGkFQ_YU-U/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Deporte,Sports,Historia de vida,Medalla de oro,Ciclismo",17903,97,3,6,2017-09-12 15:49:03,731.7496990053047,0.2283390977647569,0.0,0.0,4.506966321180814,"(48.439375, 58.911203703703706, 85.66329282407408)",5,3,47,412,0.0,0.0,0.0
141,TEDxRiodelaPlataED2015,971393a0-eb7f-45c9-8ada-389a3978f853,Yo también vivo en este planeta | Ivanke | TEDxRiodelaPlataED,https://i.ytimg.com/vi/XSWWzxvvtcg/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Art,Arts education,Childhood,Children,Education,TEDxRíodelaPlata,Buenos Aires (City/Town/Village),Usina del Arte,Dibujo,Arte y educación,Arte,Educación,Talleres de dibujo",17682,242,7,8,2017-10-06 13:55:22,438.3357850543479,0.2034135154441551,0.0,0.0,4.300804267183013,"(64.36119791666667, 45.565619212962964, 56.30039930555556)",8,2,61,21900000,0.0,0.0,0.0
142,TEDxRiodelaPlata2014,d55ab8f6-3f4a-44a8-82a9-35bffdf1b358,Bullying -- de la culpa a la vergüenza | Paula Sibilia | TEDxRiodelaPlata,https://i.ytimg.com/vi/RBkbMFVIzd0/hqdefault.jpg,"Vida interior,tedx talks,Argentina,Humanities,Psychology,tedx talk,Sociology,ted talk,TEDxTalks,Educación,ted,Vergüenza,Spanish,Escuelas,tedx,Sociología,ted x,Culpa,Bullying,Bully,ted talks,Acoso escolar",17201,133,5,2,2017-10-06 13:55:04,384.18120066130797,0.13048509385850715,0.0,0.0,3.8556351836950666,"(33.40570023148148, 31.19806134259259, 47.86442708333333)",10,4,73,3860,-0.5994,0.0,0.0
143,TEDxChange,77ed8157-56a3-4f2f-8b20-732114d33849,TEDxRíodelaPlata-TEDxChange - Zulma Ortiz - De números y personas,https://i.ytimg.com/vi/kJiK36Fozn4/hqdefault.jpg,"UNICEF,Culture,Global Issues,Cultura,ted x,Política,ted,Comunidad,Argentina,Infancia,ted talks,Childhood,Español,Salud,tedx talks,Social change,Cambio social,tedx,Health,Spanish,Asuntos globales,Education,Politics,Educación,Medicine,ted talk,Medicina,Comm",17053,31,2,2,2017-09-08 17:56:44,54.60367274424632,0.4972949896918405,0.0,0.0,5.1077514952163074,"(134.2329861111111, 124.96386574074074, 125.8989699074074)",8,3,65,767,0.0,0.0,0.0
144,TEDxRiodelaPlata2015,2377283f-e499-4f1d-9d74-ab6fe8026722,La Geometría del Cielo | Aristarco | TEDxRiodelaPlata,https://i.ytimg.com/vi/gK7P6gPhL3c/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Science (hard),Ancient world,Astronomy",16734,264,5,24,2017-10-06 13:55:06,481.34713333581897,0.20389087818287022,0.0,0.0,3.9771018092949406,"(55.89813078703704, 51.64115162037037, 48.20189236111111)",6,2,53,9220000,0.0,0.0,0.0
145,TEDxRiodelaPlata2013,c10ed116-7b34-49b9-a1f6-98e91a7ca373,Genética y derechos humanos | Victor Penchaszadeh | TEDxRiodelaPlata,https://i.ytimg.com/vi/7lPRKAu5xbA/hqdefault.jpg,"Salud,Abuelas de Plaza de Mayo,Argentina (Country),Español,ted talks,ADN,Activism,Comunidad,ted,Usina del Arte,Medicine,tedx talks,Community,Technology,Historia,Genética,Identidad,Culture,History,tedx talk,Cultura,Víctor Penchaszadeh,TEDxRíodelaPlata,TEDx",16635,128,2,2,2017-10-06 13:54:55,412.0171346463082,0.2069500054253473,0.0,0.0,3.525141550401954,"(51.00524884259259, 51.49712384259259, 68.0738599537037)",7,2,68,7950,0.0,0.0,0.0
146,TEDxRiodelaPlata2016,9fb9d5d5-7696-4e69-b284-516cdf83a84a,Dicen las letras | Martina Flor | TEDxRíodelaPlata,https://i.ytimg.com/vi/iUaTsQwCj-U/hqdefault.jpg,"TEDx,Design,Advertising,Art,Book,communication,Identity,Language,Writing",16367,373,1,18,2017-10-06 13:55:17,102.36010030207797,0.08618127893518515,0.0,0.0,3.637269089371916,"(34.03338541666667, 16.94013888888889, 20.393680555555555)",6,2,50,22000000,0.0,0.0,0.0
147,TEDxRiodelaPlata2011,dfae5ce2-9d3c-4cc3-ae04-d4ae1c62cb26,Atención -- jóvenes trabajando | Antonella Vagliente | TEDxRíodelaPlata,https://i.ytimg.com/vi/-CJEeCOQj14/hqdefault.jpg,"Asuntos globales,Climate Change,Español,Activism,Spanish,Activismo,TEDxRíodelaPlata,Cambio social,Community,tedx talk,Global Issues,ted talk,Social Change,tedx talks,Participación ciudadana,Cambio climático,ted x,ted,Lifestyle,Juventud,Citizen participati",16364,74,5,8,2017-09-18 17:53:02,1522.9845960189677,0.3489671947337961,0.0,0.0,4.0883822200397155,"(94.01669560185185, 88.10795717592593, 85.56128472222223)",6,4,71,7820,0.0,0.0,0.0
148,TEDxBuenosAires2010,9edb76b9-5638-4ec5-88a8-b7d0ff386e1b,TEDxBuenosAires - Mercedes Salado Puerto - 04/08/10,https://i.ytimg.com/vi/ua3vovMLvtQ/hqdefault.jpg,"TEDx,buenos,argentina,ted talk,puerto,TEDxBuenosAires,ted talks,2010,genética,in,ted x,forense,aires,Spanish,salado,biología,rural,tedx,tedx talk,tedx talks,antropología,ted",15950,37,1,3,2017-09-08 17:29:07,131.44421874665102,0.0706955521195021,0.0,0.0,3.8106514839848598,"(30.8915625, 14.199386574074074, 8.933946759259259)",7,4,51,197,0.0,0.0,0.0
149,TEDxBuenosAires2010,2cfcb3fe-5469-444f-96ac-76d15e68bbd7,TEDxBuenosAires -  Axel Krygier - 04/08/10,https://i.ytimg.com/vi/dK_RtC1aLHU/hqdefault.jpg,"ted talk,aires,música,buenos,argentina,tedx talks,Spanish,rural,tedx talk,ted talks,tedx,in,TEDxBuenosAires,2010,ted,TEDx,arte,ted x,krygier",15754,55,13,17,2017-09-08 14:33:27,284.4598370541836,0.13414765534577544,0.0,0.0,4.263090870707281,"(41.02392361111111, 32.844282407407405, 29.159270833333334)",6,4,42,180,0.0,0.0,0.0
150,TEDxRiodelaPlata2014,6d7919c3-fa15-480c-9ed3-1b4334d31a42,Mañana... ¿va a llover? | Carolina Vera | TEDxRiodelaPlata,https://i.ytimg.com/vi/QQNxBltGx8U/hqdefault.jpg,"ted x,ted talks,Clima,tedx,tedx talks,ted talk,TEDxTalks,Weather,FCEN,Climate Change,Forecast,Spanish,Conicet,Science (hard),Argentina,Predicción,ted,tedx talk",15115,92,18,5,2017-10-06 13:54:57,105.38836970316059,0.1224419939959494,0.0,0.0,4.0286087243414626,"(22.725769675925925, 30.743327546296296, 60.35050925925926)",7,6,58,4320000,0.0,0.0,0.0
151,TEDxJoven@RiodelaPlata 2012,db1255f7-4a98-4ea1-8bc3-470058a27175,TEDxJoven@RíodelaPlata - Alberto Montt - De lo cotidiano al día a día,https://i.ytimg.com/vi/IXuGWx0n9VQ/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Diseño,Design,Cultura,Culture,Entretenimiento,Entertainment,Medios de comunicación,Media,Ilustración,Illustration,Blog,Dosis diarias",14205,116,1,3,2017-09-08 18:32:16,1098.5537554006985,0.191515367296007,0.0,0.0,4.25345287338131,"(39.23572337962963, 52.82729745370371, 57.90700810185185)",11,3,69,269,0.0,0.0,0.0
152,TEDxRiodelaPlataSalon2016,e5c8ea15-6549-48cb-8714-18a896848327,"Hacer, tener, ser: trabajo e identidad en el futuro | Santiago Bilinkis | TEDxRiodelaPlataSalon",https://i.ytimg.com/vi/N8epTIXu2dY/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Life,Economics,Future,Public Policy,Work",14169,134,4,8,2017-10-06 13:57:20,378.01447723601336,0.51314934624566,0.0,0.0,4.338670958258599,"(139.64366898148148, 129.22480324074073, 125.10089120370371)",12,5,95,4090,0.0,0.0,0.0
153,TEDxJoven@RiodelaPlata 2012,8f912553-3023-4478-9cc3-32025645d5b0,TEDxJoven@RíodelaPlata - Daniel Balmaceda - Otra mirada de la historia,https://i.ytimg.com/vi/GsG1IRXIRRo/hqdefault.jpg,"Argentina,Español,Spanish,TEDxRíodelaPlata,Educación,Education,Comunidad,Community,Historia,History,Cultura,Culture",13976,53,4,0,2017-09-12 15:46:13,352.27664183804166,0.2506325954861109,0.0,0.0,4.481541867736449,"(62.73677083333333, 64.12717592592593, 71.10754050925927)",9,3,70,87,0.0,0.0,0.0
154,TEDxRiodelaPlata2010,3767a029-bee9-4e09-8e2a-e546497f9b36,Cápsulas del tiempo | Julián Gallo | TEDxRiodelaPlata,https://i.ytimg.com/vi/mz1Z1Qe9JkE/hqdefault.jpg,"Español,ted talk,ted x,Technology,Spanish,ted,Cápsulas del tiempo,tedx,tedx talk,Ciencia,Historia,Tecnología,ted talks,tedx talks,TEDxRíodelaPlata,Science,Community,History,Argentina,Comunidad",13880,28,3,5,2017-09-12 16:52:25,100.34018091974221,0.4868381980613424,0.0,0.0,4.832734055205467,"(136.21067708333334, 122.8019386574074, 108.01664930555556)",6,2,53,194000,0.0,0.0,0.0
155,TEDxRiodelaPlata2011,4c52d56a-5499-459b-b932-561807f8a1c5,I´m yours: VoxPop at TEDxRíodelaPlata,https://i.ytimg.com/vi/0w5XitAvdJ4/hqdefault.jpg,"Entretenimiento,tedx,VoxPop,TEDxRíodelaPlata,tedx talk,ted talks,Español,Entertainment,Performance,ted x,Grupo vocal,ted,Spanish,Música,Argentina,ted talk,Music,tedx talks",13757,93,3,5,2017-09-13 14:03:58,668.8863395305498,0.1462895146122685,0.0,0.0,4.070340502687108,"(43.20291666666667, 36.1288599537037, 32.039664351851854)",6,1,37,159,0.0,0.0,0.0
156,TEDxRiodelaPlata2013,88a36dde-01fd-419a-abd2-15932076a9e2,Mover materia en el espacio | Andrei Vazhnov | TEDxRiodelaPlata,https://i.ytimg.com/vi/lvKZhHGN1OA/hqdefault.jpg,"ted talks,ted talk,Asuntos globales,Spanish Language (Human Language),3D printers,Design,Negocios,Technology,Impresión 3D,Diseño,Tecnología,tedx talks,tedx,Andrei Vazhnov,TEDx,Ciencia,tedx talk,Impresiones,Argentina (Country),ted x,Español,TEDxRíodelaPlat",13710,125,2,4,2017-10-06 13:54:45,1012.7657953438128,0.20878705060040523,0.0,0.0,4.22231486461918,"(67.11293402777778, 48.52758101851852, 46.438466435185184)",8,2,63,1480,0.0,0.0,0.0
157,TEDxBuenosAires2010,71a266b8-ef65-4b75-b051-3c7949cd0038,TEDxBuenosAires -  Constanza Ceruti - 04/08/10,https://i.ytimg.com/vi/l9283Z0bmjM/hqdefault.jpg,"tedx talk,buenos,ted talk,TEDx,argentina,rural,montaña,antropología,in,ted,tedx talks,Spanish,ceruti,2010,arqueología,historia,ted x,ted talks,TEDxBuenosAires,aires,tedx",13605,39,2,5,2017-09-08 15:50:19,506.976847790075,0.1379630307798031,0.0,0.0,4.45828279314369,"(36.31097222222222, 34.94654513888889, 38.196788194444444)",6,4,46,200,0.0,0.0,0.0
158,TEDxRiodelaPlata2013,b964ad74-7e5f-467d-a183-36c7352d5117,Construyendo ciudades mas seguras | Macarena Rau Vargas | TEDxRiodelaPlata,https://i.ytimg.com/vi/RAZfoZzB0qY/hqdefault.jpg,"TEDx,Argentina (Country),Español,Spanish Language (Human Language),TEDxRiodelaPlata,TEDxRíodelaPlata,Usina del Arte,Macarena Rau Vargas,Diseño,Design,Educación,Education,Asuntos globales,Global issues,Activismo,Activism,Cambio social,Social change,Arquite",13523,171,1,0,2017-10-06 13:54:49,1005.5298580351699,0.268897885923033,0.0,0.0,4.415651075313332,"(92.70286458333334, 60.366597222222225, 52.62890625)",8,2,74,6710,0.0,0.0,0.0
159,TEDxRiodelaPlata2016,6f829ba3-dd36-4a3e-97a4-5afca0e2d4db,Himno Nacional Argentino | Sergio Feferovich y Voxpop | TEDxRíodelaPlata,https://i.ytimg.com/vi/Gml-1nccaXA/hqdefault.jpg,TEDx,13128,229,10,5,2017-10-06 13:55:18,129.9597857155296,0.14353257921006926,0.0,0.0,4.317736392781567,"(57.59971643518519, 27.550104166666667, 33.40806712962963)",8,2,72,2410,0.0,0.0,0.0
160,TEDxRiodelaPlata2014,e775a284-23c8-4c2a-8333-2f1cd0120247,Por qué no cooperamos -- TEDxperiments 2014 | Mariano Sigman | TEDxRiodelaPlata,https://i.ytimg.com/vi/VKdBD9H_gjs/hqdefault.jpg,"tedx talk,War of thumbs,ted x,Spanish,Colaboración,ted talks,Neuroscience,Argentina,Representación espacial del tiempo,ted,TEDxTalks,win-win,tedx,TEDxperiments,Science (hard),Pulseada China,ted talk,tedx talks,Collaboration",13073,63,5,2,2017-10-06 13:55:01,280.4803982404871,0.23890625,0.0,0.0,4.528694642578194,"(57.8025462962963, 61.09380208333334, 73.72284722222223)",9,4,79,102,-0.296,0.0,0.0
161,TEDxJoven@RiodelaPlata 2011,0215634f-6cd9-4af8-89eb-704c5fb133bd,TEDxJoven@RiodelaPlata - Daniel Nofal - ¿Podemos descubrir el misterio de la salud?,https://i.ytimg.com/vi/45_YgUMT0yU/hqdefault.jpg,"Daniel,Nofal,Argentina,Buenos Aires,Spanish,Español,Castellano,TEDxRíodelaPlata,TEDxRiodelaPlata,TEDxJoven@RíodelaPlata,TEDxJoven@RiodelaPlata,TEDxYouth,TEDxJoven,Konex,Entrepreneurship,Emprendedorismo,Health,Salud,Technology,Tecnología,Business,Negocios,",12457,57,2,7,2017-09-08 17:59:15,101.56120432847447,0.08157699019820601,0.0,0.0,3.2383692999217133,"(23.650856481481483, 20.309461805555557, 18.820642361111112)",11,4,83,121,0.0,0.0,0.0
162,TEDxRiodelaPlata2013,d852281b-e584-46f6-968c-f7ed88bde4b1,El ultimo de los Brenman | Esteban Brenman | TEDxRiodelaPlata,https://i.ytimg.com/vi/d5GqiVrZk1Y/hqdefault.jpg,"TEDxRiodelaPlata,Community,ted talks,Past,Estilo de vida,ted talk,Cultura,Pasarla bien,Psychology,TEDxRíodelaPlata,tedx talks,tedx,Lifestyle,Familia,ted,Education,Pasado,Mandatos,tedx talk,Usina del Arte,Spanish Language (Human Language),Esteban Brenman,t",12143,83,5,4,2017-10-06 13:54:48,927.2679814698124,0.23125427246093738,0.0,0.0,4.012325139822493,"(82.66958333333334, 51.25806134259259, 41.42087962962963)",8,2,61,23400,0.0,0.0,0.0
163,TEDxRiodelaPlataED2015,4b17c226-7766-446d-a01e-18ae2b775307,Tecnologías que integran | Pablo Fiuza | TEDxRiodelaPlataED,https://i.ytimg.com/vi/yO9W5Aeiigg/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Education,Achievement,Activism,Children,Communication,Culture,Cyber,Disability,Discrimination,Freedom,Games,Impact,Innovation,Play,Purpose,Social Entrepreneurship,Teaching,Technology,DANE,Buenos Aires,Usina del Arte,Autism (Dis",12036,140,9,7,2017-10-06 13:55:24,139.7090335648111,0.14369558828848378,0.0,0.0,3.0777250094197024,"(45.27766782407407, 33.338177083333335, 34.99471064814815)",6,2,59,10900,0.0,0.0,0.0
164,TEDxRiodelaPlata2015,cc1de186-9a03-478f-b6d9-a2df5fe654c8,La locura del teatro | Alan Robinson | TEDxRiodelaPlata,https://i.ytimg.com/vi/wAeoIOPHFx0/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Art,Creativity,Emotions,Theater",12011,185,6,23,2017-10-06 13:55:05,255.73226451754442,0.2926997658058449,0.0,0.0,4.245940854207771,"(82.4585474537037, 69.5542650462963, 86.9342361111111)",7,2,55,463000,0.0,0.0,0.0
165,TEDxRiodelaPlata2014,d1055ce6-c557-479a-ab1d-0cdaa75a10fa,Una historia de amor | Osvaldo Natucci | TEDxRiodelaPlata,https://i.ytimg.com/vi/M4Ra0Gg4Lvk/hqdefault.jpg,"tedx,Spanish,ted x,Baile,Rock,Tango,Música,ted talk,Gardel,Art,TEDxTalks,Dance,Jazz,Culture,tedx talks,Historia,Argentina,Performance,ted,Music (topic),ted talks,Piazzolla,tedx talk",11877,91,2,10,2017-10-06 13:55:04,496.61002266589514,0.1957539198133681,0.0,0.0,4.38092079794976,"(45.48652199074074, 48.534178240740744, 73.81407986111111)",7,2,57,9220,0.6124,0.0,0.0
166,TEDxRiodelaPlata2013,419f67ff-74d6-41c3-b3f6-bcf2b0db6f70,Performance | Babel Orkesta | TEDxRiodelaPlata,https://i.ytimg.com/vi/lUNAUpRbu2U/hqdefault.jpg,"Performance,Entertainment,Music,TEDx,ted x,tedx talk,Babel Orkesta,TEDxRíodelaPlata,Dance,Danza,Español,Música,tedx talks,Argentina (Country),ted talk,tedx,Usina del Arte,ted,TEDxRiodelaPlata,Spanish Language (Human Language),ted talks",11387,44,1,2,2017-10-06 13:54:46,604.6246180555223,0.19536517107928228,0.0,0.0,4.449714852274807,"(66.2838599537037, 44.86298611111111, 37.14826388888889)",4,2,46,61800,0.0,0.0,0.0
167,TEDxRiodelaPlata2016,a6a2ed7e-c8b0-4a80-a893-5d69dc20923c,La sangre nos conecta | Silvina Kuperman | TEDxRíodelaPlata,https://i.ytimg.com/vi/iSliUADbFqE/hqdefault.jpg,"TEDx,Health,Argentina,TEDxTalks,Spanish",11371,170,2,3,2017-10-06 13:55:18,326.6628990852671,0.18522861056857617,0.0,0.0,4.5452736137899565,"(55.77535300925926, 44.876296296296296, 42.63865162037037)",7,2,59,3320,0.0,0.0,0.0
168,TEDxRiodelaPlata2016,9f1be78d-f780-4096-b01d-becb3edf98a7,¿De qué hablan los delfines? | Marcelo Magnasco | TEDxRíodelaPlata,https://i.ytimg.com/vi/zydsx4VNfIk/hqdefault.jpg,TEDx,11225,259,12,28,2017-10-06 13:55:16,87.87490528665107,0.1644585729528357,0.0,0.0,4.205466348524539,"(56.87138888888889, 36.78899884259259, 35.01947916666666)",8,3,66,9940,0.0,0.0,0.0
169,TEDxChange,68058827-1e6d-4030-adfb-1ebdd28fdb47,TEDxRíodelaPlata-TEDxChange - Matilde Rusticucci - ¿Por qué nos preocupa el cambio climático?,https://i.ytimg.com/vi/yhO2VhAr7bE/hqdefault.jpg,"Science,Climate change,Education,Argentina,Asuntos globales,tedx,ted talks,ted,tedx talk,TEDxChange,Sustainability,tedx talks,Ciencia,Español,TEDxRíodelaPlata,Spanish,ted talk,Cambio climático,Global issues,ted x,Sustentabilidad,Educación",10852,20,4,5,2017-09-08 17:51:03,41.862775782943096,0.34910673918547497,0.0,0.0,4.771651658232074,"(98.2071412037037, 86.46728009259259, 85.19137731481482)",11,4,93,154,0.0,0.0,0.0
170,TEDxRiodelaPlata2015,0f6be86f-2ed3-4c8a-81f1-d0aab7653897,Naturalmente... | Valeria Edelsztein | TEDxRiodelaPlata,https://i.ytimg.com/vi/LocxfhEosN4/hqdefault.jpg,"TEDxTalks,Spanish,Argentina,Health,Chemistry,Medicine,Nature,Science",10750,160,20,24,2017-10-06 13:55:12,109.05644287741958,0.13799232765480343,0.0,0.0,3.631102366762628,"(37.757471064814816, 33.5330787037037, 42.80561921296297)",4,5,55,43600,0.0,0.0,0.0
171,TEDxRiodelaPlata2017,64709dfc-0e7e-4172-9ddf-cbf5ab7c1cd0,Un cerebro más liviano | Nadia Chiaramoni | TEDxJoven@RíodelaPlata,https://i.ytimg.com/vi/UR7AV6nXpD0/hqdefault.jpg,"TEDxTalks,Spanish,Science (hard),Achievement,Discrimination,Gender,History,Science,Women",10709,254,6,11,2017-12-07 11:25:51,614.3526118797988,0.1926396122685188,0.0,0.0,3.521090709727329,"(77.21516203703703, 37.22736689814815, 41.850711805555555)",8,3,66,2260,0.0,0.0,0.0
172,TEDxRiodelaPlata2012,c1d9facd-94ec-490d-8791-78d09d684433,Intérprete y compositor | Diego Jascalevich | TEDxRiodelaPlata,https://i.ytimg.com/vi/ZPphtYi7qV8/hqdefault.jpg,"Argentina,Charango,tedx talks,Show,Intérprete,Music,tedx,Jascalevich,Performance,TEDxRiodelaPlata,Español,ted talks,ted x,Spanish,ted,Entretenimiento,tedx talk,TEDx,TEDxRíodelaPlata,Entertainment,ted talk,Charanguista,Música",10687,110,1,10,2017-09-13 14:19:30,320.99692508138764,0.14303462275752327,0.0,0.0,3.650611865242955,"(53.10379050925926, 31.481064814814815, 23.241805555555555)",6,2,62,507,0.0,0.0,0.0
173,TEDxRiodelaPlata2011,50a1c3de-585c-4cac-8a40-d5651ac4099f,Cómo fabricar partes del cuerpo | Alejandro Nieponice | TEDxRíodelaPlata,https://i.ytimg.com/vi/Mue5Y0vn6kk/hqdefault.jpg,"Esófago,ted,Spanish,ted talks,Regeneración,tedx,Technology,Medicine,TEDxRíodelaPlata,Medicina,ted x,tedx talks,tedx talk,Pittsburg,Órganos del cuerpo,Tecnología,Salud,Español,ted talk,Health,Science,Manuel,Argentina,Organs,Ciencia",10682,46,4,5,2017-09-13 13:49:28,1149.692909749814,0.3208198603877312,0.0,0.0,4.04807685226487,"(86.14829282407408, 80.48258680555556, 82.10168981481482)",8,2,72,421,0.0,0.0,0.0
174,TEDxRiodelaPlata2014,c133cf31-fdff-4220-a786-235c123365c1,"Restitución, identidad, verdad y justicia | Estela de Carlotto | TEDxRiodelaPlata",https://i.ytimg.com/vi/aORId5oBmCM/hqdefault.jpg,"Politics,ted talk,Tecnópolis,ted,Culture,Buenos Aires,TEDxTalks,Madres de Plaza de Mayo,Dictadura Militar,Guido,Nietos,Derechos Humanos,Spanish,tedx talk,Estela de Carlotto,Argentina,Social Justice,tedx,Humanities,Abuelas de Plaza de Mayo,Desaparecidos,te",10380,87,4,8,2017-10-06 13:54:59,162.96659133631957,0.1747653763382521,0.0,0.0,4.332867815964213,"(33.84240740740741, 45.599068287037035, 72.29934606481481)",9,4,81,14600,0.0,0.0,0.0
175,TEDxRiodelaPlata2012,f050fcd0-afcd-4d02-8653-02aaba299dc3,Prisioneros de nuestros propios recursos | Jonathan Levav | TEDxRiodelaPlata,https://i.ytimg.com/vi/IrlJXWsWOgM/hqdefault.jpg,"tedx talk,Comunidad,Science,Toma de decisiones,Español,ted talk,Psicología,TEDx,Economía conductual,Spanish,Behavioral economics,Argentina,Ciencia,Decision making,Jonathan Levav,tedx,ted x,psychology,ted,Buenos Aires,ted talks,Community,Culture,Cultura,TE",10200,53,2,4,2017-09-13 14:29:07,399.83479463447304,0.16990537290219862,0.0,0.0,4.256118383040411,"(59.28736689814815, 38.381967592592595, 31.920931712962965)",8,2,76,466,0.0,0.0,0.0
